Employee_ID,Name,Working_Days,Target_Sales,Actual_Sales,Customer_Satisfaction_Score,Policy_Compliance,Low_Working_Days,Target_Not_Met,Low_Customer_Satisfaction,Non_Compliance_Reason,Month
1154,Hassan Malik,24,12094,15831,4.4,Yes,False,False,False,,August
1155,Usman Khan,22,18193,19464,4.5,Yes,False,False,False,,March
1156,Maira Chaudhry,15,11318,21607,4.2,No,True,False,False,Low Working Days,April
1157,Fatima Nadeem,24,17310,17994,4.5,Yes,False,False,False,,June
1158,Aisha Raza,15,8796,10520,2.6,No,True,False,True,"Low Working Days, Low Customer Satisfaction",November
1159,Ali Iqbal,26,17180,4654,3.4,No,False,True,True,"Target Not Met, Low Customer Satisfaction",June
1160,Aisha Khan,18,5234,12412,4.1,No,True,False,False,Low Working Days,October
1161,Bilal Iqbal,22,18412,7666,3.9,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
1162,Bilal Malik,19,14120,8277,4.1,No,True,True,False,"Low Working Days, Target Not Met",July
1163,Hassan Malik,16,8607,9515,2.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",May
1164,Fatima Sheikh,20,13043,13205,2.3,No,False,False,True,Low Customer Satisfaction,June
1165,Maira Malik,19,5522,19198,4.8,No,True,False,False,Low Working Days,August
1166,Aisha Javed,16,10904,7985,3.7,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",July
1167,Fatima Iqbal,27,16715,17135,2.5,No,False,False,True,Low Customer Satisfaction,July
1168,Aisha Khan,28,17718,12167,4.4,No,False,True,False,Target Not Met,January
1169,Usman Chaudhry,25,9888,11448,4.7,Yes,False,False,False,,January
1170,Ahmed Javed,25,14821,7681,2.5,No,False,True,True,"Target Not Met, Low Customer Satisfaction",July
1171,Bilal Raza,30,10832,20956,4.5,Yes,False,False,False,,November
1172,Usman Iqbal,25,17820,13524,4.8,No,False,True,False,Target Not Met,October
1173,Maira Malik,17,12122,8753,4.8,No,True,True,False,"Low Working Days, Target Not Met",March
1174,Usman Nadeem,29,10842,11082,4.7,Yes,False,False,False,,December
1175,Fatima Iqbal,23,18963,8002,3.6,No,False,True,True,"Target Not Met, Low Customer Satisfaction",September
1176,Zain Khan,21,6316,9629,3.1,No,False,False,True,Low Customer Satisfaction,May
1177,Sara Chaudhry,21,16049,16278,2.0,No,False,False,True,Low Customer Satisfaction,March
1178,Bilal Malik,30,18200,12417,2.2,No,False,True,True,"Target Not Met, Low Customer Satisfaction",August
1179,Ahmed Malik,29,6124,5997,3.3,No,False,False,True,Low Customer Satisfaction,February
1180,Zain Chaudhry,25,10621,12963,3.2,No,False,False,True,Low Customer Satisfaction,November
1181,Usman Javed,20,10423,19784,2.6,No,False,False,True,Low Customer Satisfaction,April
1182,Maira Malik,30,7587,8524,3.2,No,False,False,True,Low Customer Satisfaction,January
1183,Bilal Nadeem,22,14215,7407,2.5,No,False,True,True,"Target Not Met, Low Customer Satisfaction",July
1184,Sara Iqbal,18,10672,10731,4.5,No,True,False,False,Low Working Days,January
1185,Usman Sheikh,22,6378,11795,2.9,No,False,False,True,Low Customer Satisfaction,October
1186,Bilal Javed,18,8374,15332,3.8,No,True,False,True,"Low Working Days, Low Customer Satisfaction",September
1187,Zain Tariq,22,6519,6911,3.5,No,False,False,True,Low Customer Satisfaction,April
1188,Sara Malik,23,10777,20634,2.2,No,False,False,True,Low Customer Satisfaction,July
1189,Aisha Nadeem,17,12935,19194,4.8,No,True,False,False,Low Working Days,February
1190,Usman Tariq,30,11093,8951,3.6,No,False,False,True,Low Customer Satisfaction,June
1191,Hassan Raza,17,13418,12098,3.0,No,True,False,True,"Low Working Days, Low Customer Satisfaction",August
1192,Ali Iqbal,25,10355,20117,2.5,No,False,False,True,Low Customer Satisfaction,November
1193,Zain Nadeem,27,9968,12102,3.0,No,False,False,True,Low Customer Satisfaction,October
1194,Ahmed Malik,30,14083,9565,2.1,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
1195,Bilal Khan,16,10574,5173,3.1,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
1196,Sara Malik,27,9072,12624,3.6,No,False,False,True,Low Customer Satisfaction,December
1197,Aisha Malik,24,18324,18394,4.6,Yes,False,False,False,,August
1198,Fatima Sheikh,17,7257,17256,4.1,No,True,False,False,Low Working Days,December
1199,Maira Butt,17,15980,4835,2.3,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",October
1200,Ahmed Javed,19,13588,15824,2.4,No,True,False,True,"Low Working Days, Low Customer Satisfaction",April
1201,Aisha Butt,19,18411,8567,3.3,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",September
1202,Hassan Chaudhry,16,15270,7815,2.6,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",May
1203,Fatima Nadeem,26,17936,20630,2.1,No,False,False,True,Low Customer Satisfaction,February
1204,Aisha Javed,24,9424,6429,4.4,No,False,True,False,Target Not Met,May
1205,Ali Javed,27,8237,13182,2.1,No,False,False,True,Low Customer Satisfaction,February
1206,Bilal Malik,20,18770,13118,4.5,No,False,True,False,Target Not Met,November
1207,Usman Nadeem,19,8893,15630,2.4,No,True,False,True,"Low Working Days, Low Customer Satisfaction",November
1208,Usman Sheikh,20,18239,6607,4.9,No,False,True,False,Target Not Met,May
1209,Ali Chaudhry,15,7005,9930,3.8,No,True,False,True,"Low Working Days, Low Customer Satisfaction",December
1210,Fatima Tariq,19,7016,8022,4.2,No,True,False,False,Low Working Days,February
1211,Bilal Butt,23,16363,15991,2.3,No,False,False,True,Low Customer Satisfaction,November
1212,Zain Butt,26,15860,10617,4.6,No,False,True,False,Target Not Met,November
1213,Zain Javed,24,15070,7151,4.5,No,False,True,False,Target Not Met,July
1214,Ahmed Nadeem,28,14388,9580,4.0,No,False,True,False,Target Not Met,October
1215,Usman Malik,16,6772,11054,3.5,No,True,False,True,"Low Working Days, Low Customer Satisfaction",December
1216,Ali Khan,15,13353,11619,4.2,No,True,False,False,Low Working Days,October
1217,Ali Chaudhry,28,8976,19823,2.0,No,False,False,True,Low Customer Satisfaction,March
1218,Fatima Nadeem,24,6751,17247,3.8,No,False,False,True,Low Customer Satisfaction,August
1219,Ali Sheikh,27,13967,8573,4.5,No,False,True,False,Target Not Met,November
1220,Aisha Tariq,25,12430,19339,3.1,No,False,False,True,Low Customer Satisfaction,January
1221,Ahmed Iqbal,23,19115,7491,2.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",May
1222,Fatima Butt,24,19609,4706,3.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",August
1223,Usman Raza,23,12170,19728,4.2,Yes,False,False,False,,September
1224,Maira Nadeem,29,18339,10997,2.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",August
1225,Ali Sheikh,23,11469,9233,2.6,No,False,False,True,Low Customer Satisfaction,April
1226,Ali Iqbal,20,14131,9755,2.4,No,False,True,True,"Target Not Met, Low Customer Satisfaction",July
1227,Aisha Khan,29,8220,21718,4.4,Yes,False,False,False,,July
1228,Usman Raza,22,5539,10851,2.2,No,False,False,True,Low Customer Satisfaction,September
1229,Hassan Malik,28,19823,16126,4.1,Yes,False,False,False,,March
1230,Hassan Raza,25,18109,11865,3.1,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
1231,Hassan Butt,29,6461,16118,4.3,Yes,False,False,False,,January
1232,Fatima Chaudhry,30,10184,7317,4.9,No,False,True,False,Target Not Met,May
1233,Bilal Chaudhry,27,13547,16212,2.3,No,False,False,True,Low Customer Satisfaction,June
1234,Usman Chaudhry,15,16796,15347,2.9,No,True,False,True,"Low Working Days, Low Customer Satisfaction",August
1235,Maira Nadeem,24,16515,14390,4.4,Yes,False,False,False,,January
1236,Aisha Javed,18,5234,18863,2.8,No,True,False,True,"Low Working Days, Low Customer Satisfaction",May
1237,Sara Nadeem,15,19562,20548,2.6,No,True,False,True,"Low Working Days, Low Customer Satisfaction",May
1238,Ahmed Sheikh,22,6548,11060,4.5,Yes,False,False,False,,September
1239,Bilal Raza,15,12480,19504,5.0,No,True,False,False,Low Working Days,May
1240,Sara Butt,17,15288,7057,3.7,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",October
1241,Zain Tariq,27,9213,8428,2.8,No,False,False,True,Low Customer Satisfaction,November
1242,Hassan Khan,18,15293,4402,3.2,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
1243,Ali Sheikh,29,6673,12605,2.5,No,False,False,True,Low Customer Satisfaction,January
1244,Ali Khan,29,11708,19761,4.3,Yes,False,False,False,,November
1245,Bilal Tariq,29,18355,4867,4.3,No,False,True,False,Target Not Met,April
1246,Ali Nadeem,22,12982,17779,4.6,Yes,False,False,False,,July
1247,Ahmed Nadeem,20,7100,19155,2.1,No,False,False,True,Low Customer Satisfaction,January
1248,Zain Nadeem,28,16849,12210,3.7,No,False,True,True,"Target Not Met, Low Customer Satisfaction",June
1249,Aisha Khan,24,17845,4364,2.6,No,False,True,True,"Target Not Met, Low Customer Satisfaction",November
1250,Ali Butt,26,16788,19366,3.0,No,False,False,True,Low Customer Satisfaction,September
1251,Usman Javed,21,8748,10571,4.4,Yes,False,False,False,,June
1252,Maira Iqbal,28,8173,20963,2.6,No,False,False,True,Low Customer Satisfaction,July
1253,Sara Malik,22,6815,18017,3.9,No,False,False,True,Low Customer Satisfaction,February
1254,Ahmed Tariq,16,8841,10468,4.0,No,True,False,False,Low Working Days,August
1255,Ali Tariq,27,15197,8150,4.9,No,False,True,False,Target Not Met,December
1256,Bilal Javed,24,13016,17065,4.3,Yes,False,False,False,,December
1257,Zain Raza,28,12011,8137,4.4,No,False,True,False,Target Not Met,September
1258,Aisha Javed,25,9493,16236,3.6,No,False,False,True,Low Customer Satisfaction,November
1259,Zain Javed,22,5674,20836,2.6,No,False,False,True,Low Customer Satisfaction,October
1260,Ahmed Sheikh,17,13088,16153,3.3,No,True,False,True,"Low Working Days, Low Customer Satisfaction",April
1261,Aisha Chaudhry,21,13578,17833,3.6,No,False,False,True,Low Customer Satisfaction,June
1262,Maira Butt,17,7158,5381,4.0,No,True,True,False,"Low Working Days, Target Not Met",September
1263,Ali Javed,29,7661,12154,3.8,No,False,False,True,Low Customer Satisfaction,February
1264,Zain Chaudhry,21,7064,5467,3.2,No,False,True,True,"Target Not Met, Low Customer Satisfaction",August
1265,Ali Sheikh,28,17043,17439,2.8,No,False,False,True,Low Customer Satisfaction,June
1266,Sara Malik,25,8253,21264,2.5,No,False,False,True,Low Customer Satisfaction,July
1267,Zain Butt,29,9979,16006,4.1,Yes,False,False,False,,February
1268,Bilal Javed,26,12703,7149,3.9,No,False,True,True,"Target Not Met, Low Customer Satisfaction",March
1269,Bilal Raza,27,17828,11892,4.1,No,False,True,False,Target Not Met,June
1270,Bilal Iqbal,16,17458,20136,3.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",March
1271,Ali Chaudhry,24,19744,5168,2.8,No,False,True,True,"Target Not Met, Low Customer Satisfaction",July
1272,Fatima Tariq,20,13931,16356,4.3,Yes,False,False,False,,June
1273,Ahmed Khan,17,6401,7129,4.3,No,True,False,False,Low Working Days,January
1274,Zain Iqbal,17,8259,19032,3.4,No,True,False,True,"Low Working Days, Low Customer Satisfaction",August
1275,Sara Tariq,29,15469,6526,3.8,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
1276,Ahmed Malik,30,17096,15059,3.1,No,False,False,True,Low Customer Satisfaction,January
1277,Maira Khan,23,8923,7516,4.1,Yes,False,False,False,,June
1278,Usman Sheikh,21,9214,14386,4.5,Yes,False,False,False,,December
1279,Sara Tariq,19,8227,7555,4.1,No,True,False,False,Low Working Days,January
1280,Zain Chaudhry,26,16023,20012,3.5,No,False,False,True,Low Customer Satisfaction,March
1281,Hassan Butt,24,16950,18157,3.4,No,False,False,True,Low Customer Satisfaction,July
1282,Ahmed Javed,21,15704,9111,3.9,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
1283,Sara Iqbal,23,15343,10752,4.0,No,False,True,False,Target Not Met,April
1284,Aisha Butt,15,16867,20829,3.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",June
1285,Zain Javed,21,7745,10364,3.9,No,False,False,True,Low Customer Satisfaction,March
1286,Ahmed Khan,20,11091,7626,2.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",September
1287,Bilal Malik,24,8866,7875,4.9,Yes,False,False,False,,July
1288,Hassan Butt,28,16956,9497,4.4,No,False,True,False,Target Not Met,August
1289,Aisha Chaudhry,26,18993,19979,3.1,No,False,False,True,Low Customer Satisfaction,February
1290,Hassan Sheikh,23,10818,15529,3.7,No,False,False,True,Low Customer Satisfaction,November
1291,Usman Malik,15,7222,20645,2.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",April
1292,Aisha Khan,27,7792,17382,2.1,No,False,False,True,Low Customer Satisfaction,January
1293,Maira Chaudhry,18,14889,8025,2.8,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
1294,Usman Javed,23,18732,14458,4.1,No,False,True,False,Target Not Met,April
1295,Ahmed Tariq,18,16654,17844,4.6,No,True,False,False,Low Working Days,November
1296,Maira Butt,24,9063,8175,3.7,No,False,False,True,Low Customer Satisfaction,December
1297,Ahmed Raza,17,19047,13174,3.6,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",September
1298,Ahmed Raza,23,6524,7443,3.2,No,False,False,True,Low Customer Satisfaction,January
1299,Zain Iqbal,27,17952,14725,2.5,No,False,False,True,Low Customer Satisfaction,February
1300,Fatima Malik,16,13224,4693,2.4,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",March
1301,Zain Butt,29,11198,12347,4.3,Yes,False,False,False,,December
1302,Maira Khan,18,9025,15780,4.8,No,True,False,False,Low Working Days,August
1303,Aisha Javed,29,7566,17841,3.4,No,False,False,True,Low Customer Satisfaction,January
1304,Maira Raza,20,7803,18254,4.0,Yes,False,False,False,,June
1305,Zain Butt,16,17088,18021,4.7,No,True,False,False,Low Working Days,November
1306,Zain Chaudhry,29,8709,17368,2.3,No,False,False,True,Low Customer Satisfaction,February
1307,Sara Malik,22,11155,9724,4.3,Yes,False,False,False,,March
1308,Hassan Khan,22,18839,5407,3.9,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
1309,Ahmed Sheikh,15,5719,12032,3.8,No,True,False,True,"Low Working Days, Low Customer Satisfaction",February
1310,Zain Iqbal,26,19890,18572,2.9,No,False,False,True,Low Customer Satisfaction,June
1311,Zain Raza,17,11516,21794,4.1,No,True,False,False,Low Working Days,May
1312,Fatima Javed,24,9579,11394,4.4,Yes,False,False,False,,July
1313,Aisha Butt,23,5972,20935,2.3,No,False,False,True,Low Customer Satisfaction,December
1314,Zain Malik,19,8718,15586,3.6,No,True,False,True,"Low Working Days, Low Customer Satisfaction",October
1315,Hassan Iqbal,20,12395,16926,2.3,No,False,False,True,Low Customer Satisfaction,July
1316,Aisha Sheikh,18,19958,4997,4.6,No,True,True,False,"Low Working Days, Target Not Met",August
1317,Sara Sheikh,24,9402,18390,3.5,No,False,False,True,Low Customer Satisfaction,December
1318,Usman Malik,30,9552,10099,4.4,Yes,False,False,False,,September
1319,Hassan Nadeem,16,7207,17509,3.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",August
1320,Zain Sheikh,25,9426,9490,2.4,No,False,False,True,Low Customer Satisfaction,November
1321,Bilal Chaudhry,22,11919,9616,2.1,No,False,False,True,Low Customer Satisfaction,February
1322,Bilal Malik,25,17512,19958,2.8,No,False,False,True,Low Customer Satisfaction,July
1323,Maira Raza,27,16222,6248,2.7,No,False,True,True,"Target Not Met, Low Customer Satisfaction",April
1324,Ahmed Butt,20,16767,21232,3.7,No,False,False,True,Low Customer Satisfaction,September
1325,Usman Javed,19,18767,14748,2.1,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",October
1326,Ahmed Khan,23,16308,14514,3.6,No,False,False,True,Low Customer Satisfaction,August
1327,Zain Khan,15,16477,12695,3.2,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",January
1328,Aisha Chaudhry,19,18370,12070,3.7,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
1329,Ahmed Javed,20,13835,12894,4.1,Yes,False,False,False,,May
1330,Sara Khan,19,17903,20698,3.9,No,True,False,True,"Low Working Days, Low Customer Satisfaction",March
1331,Hassan Butt,20,13386,19123,5.0,Yes,False,False,False,,August
1332,Zain Chaudhry,20,17188,6376,2.4,No,False,True,True,"Target Not Met, Low Customer Satisfaction",March
1333,Ahmed Javed,21,13680,8378,3.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",September
1334,Ahmed Iqbal,30,7204,15182,3.3,No,False,False,True,Low Customer Satisfaction,September
1335,Ali Javed,18,15849,4574,3.3,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",October
1336,Zain Chaudhry,28,10345,17330,4.0,Yes,False,False,False,,September
1337,Fatima Butt,25,19747,12949,3.5,No,False,True,True,"Target Not Met, Low Customer Satisfaction",August
1338,Sara Malik,28,8276,9670,3.6,No,False,False,True,Low Customer Satisfaction,November
1339,Maira Butt,28,6102,10567,3.3,No,False,False,True,Low Customer Satisfaction,March
1340,Fatima Nadeem,28,10243,16716,5.0,Yes,False,False,False,,November
1341,Aisha Nadeem,29,11614,10117,4.8,Yes,False,False,False,,September
1342,Ali Javed,22,14433,11837,2.9,No,False,False,True,Low Customer Satisfaction,March
1343,Fatima Javed,21,13707,20587,2.3,No,False,False,True,Low Customer Satisfaction,February
1344,Bilal Iqbal,23,18913,18531,4.5,Yes,False,False,False,,October
1345,Fatima Chaudhry,21,10223,12498,5.0,Yes,False,False,False,,July
1346,Hassan Javed,17,13584,8109,2.9,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",September
1347,Fatima Iqbal,17,5630,21106,3.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",August
1348,Usman Khan,29,16908,17521,4.8,Yes,False,False,False,,September
1349,Ahmed Chaudhry,22,15039,12720,4.1,Yes,False,False,False,,February
1350,Usman Iqbal,19,15847,8893,2.9,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",February
1351,Ali Tariq,18,14171,20727,3.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",February
